MillÇsime,Code rÇgion,Code EPCI,NOM EPCI,Code INSEE,Nom Commune,Code IRIS,IRIS,Numero,Lettre,Rue,Code CatÇgorie,Secteur d'activitÇ,Code_N1,LibellÇ_N1,Code_N2,LibellÇ_N2,Nombre de PDL,DonnÇes de consommation (MWh),donnÇes corrigÇes du climat,EPCI/EPT,LibellÇ de l'EPCI/EPT,Nature d'EPCI
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207801,Saint-Fargeau 1,2,,AVENUE DE LA PORTE DES LILAS,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2243,94732","2406,16745552426",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197522,Amerique 22,117,,RUE MANIN,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2198,91211","2357,87654615715",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197510,Amerique 10,64,,RUE COMPANS,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,3,"2169,4583","2326,29345219076",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135120,Maison Blanche 20,6,,RUE BARRAULT,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"2157,80159","2313,79405169659",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166305,Porte Dauphine 5,32,,BOULEVARD LANNES,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"2127,03882","2280,80736998796",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208001,Charonne 1,10,,SQUARE DU VAR,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2123,77485","2277,30744005654",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124503,Bel Air 3,15,,RUE ROTTEMBOURG,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2111,51998","2264,16663719416",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155701,Saint-Lambert 1,3,,RUE JEAN SICARD,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2109,23722","2261,71885120034",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197317,Villette 17,156,,RUE D AUBERVILLIERS,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2062,87687","2212,0070044014",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166115,Auteuil 15,144,,QUAI LOUIS BLERIOT,ENT,Tertiaire,P,Enseignement,85,Enseignement,1,"2062,1721","2211,25128495001",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145602,Plaisance 2,2,,RUE DU GENERAL SERE DE RIVIERES,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,2,"2050,84279","2199,10295295817",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145607,Plaisance 7,58,,RUE DES PLANTES,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2044,55856","2192,36442145422",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135002,Gare 2,R,,RUE EMILE LEVASSOR,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"2015,60239","2161,31494303303",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166108,Auteuil 8,2,,RUE DU LT COLONEL DEPORT,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"2014,74087","2160,39114176203",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197509,Amerique 9,4,,RUE DE CRIMEE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"2008,09534","2153,26519104643",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207809,Saint-Fargeau 9,144,,AVENUE GAMBETTA,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1998,08534","2142,53154502225",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197509,Amerique 9,53,,RUE COMPANS,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1980,27202","2123,43045896875",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197401,Pont de Flandre 1,15,,BOULEVARD DE LA COMMANDERIE,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"1967,96637","2110,23520510286",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751186925,Grandes Carrieres 25,67,,BOULEVARD NEY,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1967,78855","2110,04453008428",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135109,Maison Blanche 9,22,,RUE DE L INTERNE LOEB,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1956,80284","2098,2646377302",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166126,Auteuil 26,R,,FND IMPASSE A DROIT,ENT,Tertiaire,P,Enseignement,85,Enseignement,1,"1943,16303","2083,63877435586",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166108,Auteuil 8,90,,BOULEVARD MURAT,ENT,Tertiaire,Q,SantÇ humaine et action sociale,86,ActivitÇs pour la santÇ humaine,1,"1936,61584","2076,61827286604",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155916,Grenelle 16,20,,PLACE DUPLEIX,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"1933,06845","2072,81443384809",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114321,Roquette 21,8,,IMPASSE DAUNAY,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"1928,25184","2067,6496199843",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155731,Saint-Lambert 31,22,,RUE DE LA PROCESSION,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1926,03987","2065,27774156311",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145618,Plaisance 18,1,,RUE DE GERGOVIE,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"1924,97087","2064,1314610836",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208001,Charonne 1,23,,AVENUE DE LA PORTE DE VINCENNES,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1924,32498","2063,43887820342",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166112,Auteuil 12,3,,RUE MICHEL ANGE,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",72,Recherche-dÇveloppement scientifique,1,"1917,94313","2056,59566952416",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751119999,IRIS indÇterminÇ,42,,AVENUE PHILIPPE AUGUSTE,ENT,Tertiaire,J,Information et communication,61,TÇlÇcommunications,1,"1915,56999","2054,05096975135",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207801,Saint-Fargeau 1,3,,RUE DE NOISY LE SEC,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1905,22621","2042,9594139999",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135114,Maison Blanche 14,67,,RUE VERGNIAUD,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1899,58128","2036,9063989698",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187027,Clignancourt 27,4,,RUE FRANCIS DE CROISSET,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1889,00981","2025,57069298225",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114413,Sainte-Marguerite 13,44,,RUE FAIDHERBE,ENT,Tertiaire,Q,SantÇ humaine et action sociale,87,HÇbergement mÇdico-social et social,1,"1888,87051","2025,42132266346",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135204,Croulebarbe 4,20,,RUE VULPIAN,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1873,00838","2008,41248264252",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135117,Maison Blanche 17,18,,RUE WURTZ,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1866,46949","2001,40088117887",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166131,Auteuil 31,24,,RUE DU COMMANDANT GUILBAUD,ENT,Tertiaire,R,"Arts, spectacles et activitÇs rÇcrÇatives",93,"ActivitÇs sportives, rÇcrÇatives et de loisirs",1,"1849,03898","1982,71027934461",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207801,Saint-Fargeau 1,7,,RUE LEON FRAPIE,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1847,016","1980,5410534471",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197613,Combat 13,27,,RUE ARMAND CARREL,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1845,87706","1979,31977684343",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197388,Bassin de la Villette,68,,QUA DE LA SEINE,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"1841,84284","1974,99391376014",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207808,Saint-Fargeau 8,104,,RUE PELLEPORT,ENT,Tertiaire,,Tertiaire sans code NAF,,,1,"1825,43377","1957,39859418311",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145603,Plaisance 3,26,,BOULEVARD BRUNE,ENT,Tertiaire,Q,SantÇ humaine et action sociale,86,ActivitÇs pour la santÇ humaine,2,"1819,09158","1950,59791261687",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176602,Plaine Monceau 2,22,,PLACE DU GENERAL CATROUX,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1811,38274","1942,33178276501",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072805,Gros Caillou 5,28,,RUE DU CHAMP DE MARS,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"1806,76898","1937,38448339633",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208007,Charonne 7,1,,RUE PHILIDOR,ENT,Tertiaire,H,Transports et entreposage,49,Transports terrestres et transport par conduites,1,"1806,17157","1936,74388524734",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197608,Combat 8,50,,BOULEVARD DE LA VILLETTE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1801,91779","1932,18258966445",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197505,Amerique 5,10,,RUE AUGUSTIN THIERRY,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"1793,80726","1923,48573071455",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062302,Notre Dame des Champs 2,92,,RUE D ASSAS,ENT,Tertiaire,P,Enseignement,85,Enseignement,1,"1793,69811","1923,3686900089",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197503,Amerique 3,1,,RUE DE L ORME,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1760,05379","1887,29214439407",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062307,Notre Dame des Champs 7,28,,RUE DE L ABBE GREGOIRE,ENT,Tertiaire,S,Autres activitÇs de services,94,ActivitÇs des organisations associatives,2,"1758,44981","1885,57220897451",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75118,PARIS 18E  ARRONDISSEMENT,751187006,Clignancourt 6,17,,RUE DE CLIGNANCOURT,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1753,89213","1880,68504375857",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135116,Maison Blanche 16,27,,RUE DE L AMIRAL MOUCHEZ,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1753,28187","1880,03066665341",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75106,PARIS 6E  ARRONDISSEMENT,751062308,Notre Dame des Champs 8,93,,RUE DE SEVRES,ENT,Tertiaire,I,HÇbergement et restauration,55,HÇbergement,1,"1748,7765","1875,19959304821",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75112,PARIS 12E  ARRONDISSEMENT,751124514,Bel Air 14,60,,RUE DU RENDEZ VOUS,ENT,Tertiaire,N,ActivitÇs de services administratifs et de soutien,81,Services relatifs aux bÉtiments et amÇnagement paysager,1,"1736,07541","1861,58031191122",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114304,Roquette 4,8,,RUE DE LA FOLIE REGNAULT,ENT,Tertiaire,Q,SantÇ humaine et action sociale,86,ActivitÇs pour la santÇ humaine,1,"1732,58391","1857,83640331048",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207805,Saint-Fargeau 5,75,,BOULEVARD MORTIER,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1723,85238","1848,47365083599",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114410,Sainte-Marguerite 10,58,,PASSAGE DU BUREAU,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1711,02596","1834,71997930377",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197603,Combat 3,25,B,RUE PRADIER,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1709,71938","1833,31894361723",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75115,PARIS 15E  ARRONDISSEMENT,751155903,Grenelle 3,57,,RUE VIOLET,ENT,Tertiaire,S,Autres activitÇs de services,94,ActivitÇs des organisations associatives,2,"1707,57353","1831,01796516359",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75119,PARIS 19E  ARRONDISSEMENT,751197504,Amerique 4,10,,RUE DES BOIS,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1701,76495","1824,78946949694",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166115,Auteuil 15,2,,RUE VAN LOO,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1700,69453","1823,64166636235",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75114,PARIS 14E  ARRONDISSEMENT,751145609,Plaisance 9,225,,RUE D ALESIA,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"1698,81404","1821,62523139612",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75116,PARIS 16E  ARRONDISSEMENT,751166117,Auteuil 17,22,,RUE WILHEM,ENT,Tertiaire,Q,SantÇ humaine et action sociale,86,ActivitÇs pour la santÇ humaine,1,"1693,53053","1815,95976425274",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208003,Charonne 3,3,,ALLEE MARIE LAURENT,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1681,05225","1802,57940056536",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75111,PARIS 11E  ARRONDISSEMENT,751114305,Roquette 5,11,,RUE MERCOEUR,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1677,1747","1798,4215335183",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135019,Gare 19,17,,RUE DE DOMREMY,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1674,7433","1795,8143619955",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208025,Charonne 25,89,,RUE ALEXANDRE DUMAS/,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1668,06153","1788,64955140659",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208002,Charonne 2,89,,COURS DE VINCENNES,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1665,9952","1786,43384163744",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75101,PARIS 1ER ARRONDISSEMENT,751010401,Place Vendome 1,13,,RUE CAMBON,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1665,6083","1786,01897174266",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75113,PARIS 13E  ARRONDISSEMENT,751135101,Maison Blanche 1,1,,RUE DU CONVENTIONNEL CHIAPPE,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1662,97731","1783,19778139769",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75107,PARIS 7E  ARRONDISSEMENT,751072809,Gros Caillou 9,11,,QUAI BRANLY,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1655,44491","1775,12084680103",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75108,PARIS 8E  ARRONDISSEMENT,751083205,Europe 5,45,,BOULEVARD DES BATIGNOLLES,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1646,69616","1765,73962945297",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207910,Pere Lachaise 10,20,,RUE SORBIER,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"1646,11317","1765,1144937591",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751207801,Saint-Fargeau 1,128,,BOULEVARD MORTIER,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1634,67736","1752,85196263624",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75110,PARIS 10E  ARRONDISSEMENT,751104004,Hopital Saint-Louis 4,155,,AVENUE PARMENTIER,ENT,Tertiaire,O,Administration publique,84,Administration publique et dÇfense ; sÇcuritÇ sociale obligatoire,1,"1624,69167","1742,14438403811",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75120,PARIS 20E  ARRONDISSEMENT,751208021,Charonne 21,34,,RUE JOSEPH PYTHON,ENT,Tertiaire,L,ActivitÇs immobiliäres,68,ActivitÇs immobiliäres,1,"1622,69585","1740,00428159975",217500016,T1-Ville de Paris,EPT
2023,11,200054781,MÇtropole du Grand Paris,75117,PARIS 17E  ARRONDISSEMENT,751176813,Epinettes 13,190,,AVENUE DE CLICHY,ENT,Tertiaire,M,"ActivitÇs spÇcialisÇes, scientifiques et techniques",70,ActivitÇs des siäges sociaux ; conseil de gestion,1,"1618,66528","1735,6823323834",217500016,T1-Ville de Paris,EPT
